muestra1;;
Long.de onda (nm);Abs;
374,9861145;0,5224558115;
374,0159607;0,5188221335;
373,0068054;0,5162574649;
371,9975281;0,5142630339;
370,9880676;0,5117375255;
370,0173035;0,5082345605;
369,0075684;0,5080742836;
367,9976807;0,506142199;
366,9876404;0,5025276542;
366,0163269;0,4999731183;
365,0059814;0,4952120483;
363,9955139;0,4888097644;
362,9848633;0,4835684299;
362,01297;0,4785577357;
361,0020752;0,4723063409;
359,9909668;0,4664112628;
359,0186768;0,4616916776;
358,0073547;0,4539988637;
356,9958191;0,4486621022;
355,9841614;0,4423380494;
355,0112915;0,4368669391;
353,9993591;0,4316399992;
352,9872742;0,4237295389;
352,0140076;0,4197671115;
351,0016479;0,4145562053;
349,9891663;0,4097501636;

