muestra1;;
Long.de onda (nm);Abs;
585.0176392;1.545888662;
584.0129395;1.536194921;
583.0080566;1.536711335;
582.0028076;1.533500671;
580.9974365;1.535607815;
579.9917603;1.539685726;
578.9857788;1.545863748;
578.0168457;1.539970756;
577.010437;1.539301872;
576.0037231;1.537243843;
574.9967651;1.53089726;
573.989563;1.53521049;
572.9821167;1.531880379;
572.0117188;1.531410933;
571.0037842;1.537418604;
569.9955444;1.527313828;
568.9871826;1.532199979;
568.0157471;1.531901717;
567.006897;1.527506471;
565.9976807;1.534976125;
564.9882202;1.529774666;
564.0158691;1.523049355;
563.0059814;1.534237027;
561.9958496;1.531686544;
560.9854736;1.532348514;
560.012146;1.527459502;
559.0012817;1.530846953;
557.9901123;1.52807188;
557.0161743;1.524582148;
556.0045776;1.525897264;
554.9926758;1.524110913;
554.0180664;1.518399358;
553.0057373;1.525737166;
551.993103;1.521418452;
551.0177612;1.515620828;
550.0047607;1.517529845;
548.991394;1.520291448;
548.0153809;1.51907444;
547.0015869;1.521319985;
545.9876099;1.522946596;
545.0108643;1.521250248;
543.9963989;1.516682267;
542.9816284;1.519280195;
542.0042114;1.518962502;
540.9890137;1.515993237;
540.0112305;1.518357873;
538.9955444;1.519390464;
538.0172119;1.519105911;
537.0011597;1.518356323;
535.9847412;1.516005754;
535.0058594;1.514998198;
533.9889526;1.518551707;
533.0095825;1.519296288;
531.9922485;1.517414451;
531.0124512;1.515695333;
529.9946899;1.514481544;
529.0144043;1.518238425;
527.9962158;1.518709779;
527.0155029;1.516786814;
525.9967651;1.515566587;
525.015686;1.513973951;
523.996521;1.522830248;
523.0149536;1.518852711;
521.9953613;1.514118552;
521.0133667;1.517603517;
519.9932861;1.518752933;
519.0108643;1.517556667;
517.9904175;1.519395351;
517.0075073;1.521078825;
515.9866333;1.520218015;
515.0032959;1.51073575;
513.9819336;1.513852715;
512.99823;1.513214946;
512.0142212;1.515033603;
510.9921875;1.506027222;
510.007843;1.514792442;
508.9853821;1.522427082;
508.0005798;1.512714863;
507.0155334;1.502761006;
505.9924622;1.514282584;
505.007019;1.512720466;
503.983429;1.505269289;
502.9976196;1.517332077;
502.0116272;1.516327024;
500.9873657;1.511294842;
500.0009155;1.507848263;
499.0141907;1.50808382;
497.9894104;1.510580182;
497.0023499;1.511556268;
496.0150146;1.509486675;
494.989563;1.513890982;
494.0018005;1.50941968;
493.013916;1.509516478;
491.9878235;1.508504987;
490.9994812;1.507116079;
490.0109558;1.505133033;
488.9842224;1.507570624;
487.9953308;1.505733967;
487.0062256;1.501201868;
486.0169373;1.501947641;
484.9893188;1.500402808;
483.9996033;1.504456401;
483.0097046;1.502606511;
481.9814453;1.499045014;
480.9911804;1.501395941;
480.0006104;1.500927091;
479.0099182;1.499402523;
478.0190125;1.500154376;
476.9897766;1.499226689;
475.9984741;1.498173594;
475.007019;1.497012496;
474.0152893;1.492609382;
472.98526;1.494885802;
471.9931946;1.494311333;
471.0009155;1.494957805;
470.0084534;1.496504664;
469.0158386;1.496954679;
467.9847412;1.497793436;
466.9916687;1.492824197;
465.9984436;1.493122816;
465.0049744;1.494993806;
464.0113831;1.491970301;
463.0175781;1.496949911;
461.9853821;1.49335587;
460.9911804;1.494744658;
459.9967957;1.495382309;
459.0022278;1.496898413;
458.0074463;1.498033404;
457.0125427;1.488030314;
456.0174255;1.487816095;
454.9838257;1.49328351;
453.9883423;1.488558412;
452.9925842;1.492892981;
451.9967651;1.488842845;
451.0007019;1.488689065;
450.0044556;1.491796613;
449.0079956;1.492292762;
448.0114441;1.487610698;
447.0146484;1.487406969;
446.0176392;1.491897345;
444.9820862;1.486618996;
443.9847717;1.487903714;
442.9872742;1.485816956;
441.989502;1.481984019;
440.9916382;1.484078884;
439.9936218;1.480867743;
438.9953613;1.484291077;
437.9969177;1.482394695;
436.9983215;1.482287049;
435.9995422;1.480378389;
435.0005493;1.477956414;
434.0014343;1.479077816;
433.0021667;1.478564978;
432.0026855;1.481641889;
431.0029907;1.476834536;
430.0031433;1.475640059;
429.0031433;1.475136518;
428.0029297;1.47298944;
427.0025635;1.474531293;
426.0020142;1.472083211;
425.0013428;1.467146754;
424.0004272;1.471878171;
422.9993591;1.467900872;
421.9981384;1.466640353;
420.9967346;1.470275521;
419.9951477;1.464890957;
418.9934082;1.466554761;
417.9915161;1.468446136;
416.9893799;1.464744925;
415.9871521;1.462009788;
414.9846802;1.465227246;
413.9821777;1.457573652;
413.0179749;1.457809567;
412.0150146;1.46238637;
411.0119019;1.461129546;
410.008667;1.457389832;
409.005188;1.452148914;
408.0016174;1.453001499;
406.9978638;1.454813957;
405.9939575;1.454785943;
404.9898376;1.451115727;
403.9855652;1.453549743;
402.9811707;1.450448751;
402.0152283;1.450864315;
401.010437;1.448734045;
400.0055542;1.442689419;
399.0004883;1.449077725;
397.9952698;1.4438591;
396.9898376;1.4457618;
395.984314;1.440450191;
395.0172729;1.449222326;
394.0113831;1.4456743;
393.0053406;1.440478444;
391.9991455;1.444951177;
390.9927673;1.443022609;
389.9862671;1.437106133;
389.0183411;1.44085288;
388.0115051;1.440787911;
387.0045166;1.438103676;
385.9973755;1.434612632;
384.9901123;1.438581705;
383.982605;1.437777638;
383.0137634;1.43544364;
382.006012;1.434286237;
380.9980774;1.43892777;
379.9899902;1.435775757;
378.981781;1.441165805;
378.0121765;1.438970089;
377.0036316;1.432126641;
375.9949646;1.438366413;
374.9861145;1.436279655;
374.0159607;1.439700246;
373.0068054;1.441582918;
371.9975281;1.439912677;
370.9880676;1.443000078;
370.0173035;1.441923022;
369.0075684;1.438825727;
367.9976807;1.437419057;
366.9876404;1.434975386;
366.0163269;1.440415859;
365.0059814;1.439424872;
363.9955139;1.438275814;
362.9848633;1.445244431;
362.01297;1.44143784;
361.0020752;1.436661482;
359.9909668;1.435581446;
359.0186768;1.434278488;
358.0073547;1.43722713;
356.9958191;1.432257175;
355.9841614;1.430394769;
355.0112915;1.429590106;
353.9993591;1.434900045;
352.9872742;1.436499834;
352.0140076;1.436792135;
351.0016479;1.430715799;
349.9891663;1.434242964;
