muestra1;;
Long.de onda (nm);Abs;
500.9873657;0.4615730047;
500.0009155;0.4610346556;
499.0141907;0.4611758888;
497.9894104;0.4612781703;
497.0023499;0.4610896707;
496.0150146;0.4615163207;
494.989563;0.4614885449;
494.0018005;0.4618330598;
493.013916;0.4617398679;
491.9878235;0.4617867172;
490.9994812;0.4622474909;
490.0109558;0.4621506631;
488.9842224;0.462513715;
487.9953308;0.4625757039;
487.0062256;0.4635808766;
486.0169373;0.4636503756;
484.9893188;0.463478744;
483.9996033;0.4646908045;
483.0097046;0.4658769667;
481.9814453;0.4662388861;
480.9911804;0.4666273594;
480.0006104;0.4686213732;
479.0099182;0.4689157009;
478.0190125;0.4693514109;
476.9897766;0.4712259769;
475.9984741;0.4726909399;
475.007019;0.4743576646;
474.0152893;0.4750471413;
472.98526;0.477219075;
471.9931946;0.478741169;
471.0009155;0.4794538617;
470.0084534;0.4818276465;
469.0158386;0.483183831;
467.9847412;0.4846695662;
466.9916687;0.4870833158;
465.9984436;0.4877797067;
465.0049744;0.4898295701;
464.0113831;0.4915231466;
463.0175781;0.4932261109;
461.9853821;0.4945812225;
460.9911804;0.4961956739;
459.9967957;0.4971639514;
459.0022278;0.4990941584;
458.0074463;0.5007179976;
457.0125427;0.5025632381;
456.0174255;0.5036129355;
454.9838257;0.5049986839;
453.9883423;0.5067908764;
452.9925842;0.507597506;
451.9967651;0.5088796616;
451.0007019;0.5113031268;
450.0044556;0.5121115446;
449.0079956;0.5132904649;
448.0114441;0.515121758;
447.0146484;0.5165419579;
446.0176392;0.5176765919;
444.9820862;0.5189359784;
443.9847717;0.5204805732;
442.9872742;0.5215204954;
441.989502;0.5233957767;
440.9916382;0.5231756568;
439.9936218;0.525521338;
438.9953613;0.5255522728;
437.9969177;0.5261534452;
436.9983215;0.528296113;
435.9995422;0.5288386941;
435.0005493;0.5292375684;
434.0014343;0.5299640894;
433.0021667;0.5313128233;
432.0026855;0.5320221186;
431.0029907;0.5321631432;
430.0031433;0.5324170589;
429.0031433;0.5332061648;
428.0029297;0.5338261724;
427.0025635;0.5335735083;
426.0020142;0.5340564251;
425.0013428;0.5342832804;
424.0004272;0.5348063707;
422.9993591;0.533608973;
421.9981384;0.5340166688;
420.9967346;0.5344031453;
419.9951477;0.5338876247;
418.9934082;0.533806026;
417.9915161;0.5329679847;
416.9893799;0.5326682925;
415.9871521;0.5320235491;
414.9846802;0.5314416289;
413.9821777;0.5301774144;
413.0179749;0.5293534398;
412.0150146;0.5285856128;
411.0119019;0.5286073089;
410.008667;0.5265612006;
409.005188;0.5259333849;
408.0016174;0.524557054;
406.9978638;0.5238882303;
405.9939575;0.5232912898;
404.9898376;0.5219696164;
403.9855652;0.5210413337;
402.9811707;0.5200435519;
402.0152283;0.5176784992;
401.010437;0.5161693096;
400.0055542;0.5144937634;
399.0004883;0.514233768;
397.9952698;0.5135176778;
396.9898376;0.5123728514;
395.984314;0.5104449391;
395.0172729;0.5098997951;
394.0113831;0.5090853572;
393.0053406;0.5075829625;
391.9991455;0.5065709949;
390.9927673;0.5048063397;
389.9862671;0.504109323;
389.0183411;0.5039591789;
388.0115051;0.5034565926;
387.0045166;0.502178371;
385.9973755;0.5013056993;
384.9901123;0.5013095737;
383.982605;0.5015292168;
383.0137634;0.5021944642;
382.006012;0.5019074678;
380.9980774;0.5025971532;
379.9899902;0.5042091608;
378.981781;0.5040829778;
378.0121765;0.5055814981;
377.0036316;0.5078459382;
375.9949646;0.5101307034;
374.9861145;0.5138389468;
374.0159607;0.5181983709;
373.0068054;0.5234997869;
371.9975281;0.5310638547;
370.9880676;0.538408041;
370.0173035;0.5471608043;
369.0075684;0.5517583489;
367.9976807;0.5603290796;
366.9876404;0.5655352473;
366.0163269;0.5726721883;
365.0059814;0.5773643851;
363.9955139;0.5789219737;
362.9848633;0.5841557384;
362.01297;0.5873931646;
361.0020752;0.5903380513;
359.9909668;0.5928182006;
359.0186768;0.5958700776;
358.0073547;0.5969271064;
356.9958191;0.6000830531;
355.9841614;0.6005954146;
355.0112915;0.6030649543;
353.9993591;0.6032674909;
352.9872742;0.6061876416;
352.0140076;0.6060109138;
351.0016479;0.6070103049;
349.9891663;0.6092578769;

