muestra1;;
Long.de onda (nm);Abs;
422.9993591;0.4660197198;
421.9981384;0.4660356045;
420.9967346;0.4659892917;
419.9951477;0.466113925;
418.9934082;0.4661595821;
417.9915161;0.465641737;
416.9893799;0.4656191468;
415.9871521;0.4652139843;
414.9846802;0.4650250375;
413.9821777;0.4638279378;
413.0179749;0.4634388089;
412.0150146;0.4628611505;
411.0119019;0.462732017;
410.008667;0.4612513185;
409.005188;0.4604125917;
408.0016174;0.4595681727;
406.9978638;0.4590387046;
405.9939575;0.4589437842;
404.9898376;0.4581058025;
403.9855652;0.4568481147;
402.9811707;0.4558925331;
402.0152283;0.4540111125;
401.010437;0.4527782202;
400.0055542;0.4512654841;
399.0004883;0.450510174;
397.9952698;0.4502797127;
396.9898376;0.4492307305;
395.984314;0.4489072263;
395.0172729;0.4472152591;
394.0113831;0.4463358223;
393.0053406;0.4457480907;
391.9991455;0.4441471696;
390.9927673;0.4433709979;
389.9862671;0.4431687295;
389.0183411;0.4423193336;
388.0115051;0.4417540729;
387.0045166;0.4406529963;
385.9973755;0.4399523437;
384.9901123;0.4400778115;
383.982605;0.4393672049;
383.0137634;0.4398281276;
382.006012;0.4406021535;
380.9980774;0.4411838651;
379.9899902;0.4419498444;
378.981781;0.4432058632;
378.0121765;0.4437450171;
377.0036316;0.4455197453;
375.9949646;0.4490526915;
374.9861145;0.4513517022;
374.0159607;0.4562700093;
373.0068054;0.4623424113;
371.9975281;0.4686617255;
370.9880676;0.4756934941;
370.0173035;0.4829334021;
369.0075684;0.4885959029;
367.9976807;0.4966304302;
366.9876404;0.5056433082;
366.0163269;0.510579586;
365.0059814;0.5150245428;
363.9955139;0.5189884305;
362.9848633;0.5227600336;
362.01297;0.5251601934;
361.0020752;0.5267834663;
359.9909668;0.5299090147;
359.0186768;0.5337317586;
358.0073547;0.5342043042;
356.9958191;0.535723269;
355.9841614;0.5387781858;
355.0112915;0.540387392;
353.9993591;0.5410447121;
352.9872742;0.5424333215;
352.0140076;0.5430451035;
351.0016479;0.5450543761;
349.9891663;0.5461238027;

